"SURVEY_YEAR","NUM_MALE_LE112","CV_NUM_MALE_LE112","CI_NUM_MALE_LE112","NUM_MALE_GE113","CV_NUM_MALE_GE113","CI_NUM_MALE_GE113","NUM_MALE_GE120","CV_NUM_MALE_GE120","CI_NUM_MALE_GE120","NUM_MALE_GE125","CV_NUM_MALE_GE125","CI_NUM_MALE_GE125","NUM_MALE_113TO124","CV_NUM_MALE_113TO124","CI_NUM_MALE_113TO124","NUM_MALE_TOTAL","CV_NUM_MALE_TOTAL","CI_NUM_MALE_TOTAL","NUM_FEMALE_IMMATURE","CV_NUM_FEMALE_IMMATURE","CI_NUM_FEMALE_IMMATURE","NUM_FEMALE_BARREN","CV_NUM_FEMALE_BARREN","CI_NUM_FEMALE_BARREN","NUM_FEMALE_OLDNOEGG","CV_NUM_FEMALE_OLDNOEGG","CI_NUM_FEMALE_OLDNOEGG","NUM_FEMALE_NOEGG","CV_NUM_FEMALE_NOEGG","CI_NUM_FEMALE_NOEGG","NUM_FEMALE_HATCHED","CV_NUM_FEMALE_HATCHED","CI_NUM_FEMALE_HATCHED","NUM_FEMALE_NE_TOT","CV_NUM_FEMALE_NE_TOT","CI_NUM_FEMALE_NE_TOT","NUM_FEMALE_TRACE","CV_NUM_FEMALE_TRACE","CI_NUM_FEMALE_TRACE","NUM_FEMALE_QUARTER","CV_NUM_FEMALE_QUARTER","CI_NUM_FEMALE_QUARTER","NUM_FEMALE_HALF","CV_NUM_FEMALE_HALF","CI_NUM_FEMALE_HALF","NUM_FEMALE_THREE_QRT","CV_NUM_FEMALE_THREE_QRT","CI_NUM_FEMALE_THREE_QRT","NUM_FEMALE_FULL","CV_NUM_FEMALE_FULL","CI_NUM_FEMALE_FULL","NUM_FEMALE_SC2","CV_NUM_FEMALE_SC2","CI_NUM_FEMALE_SC2","NUM_FEMALE_SC3","CV_NUM_FEMALE_SC3","CI_NUM_FEMALE_SC3","NUM_FEMALE_SC4","CV_NUM_FEMALE_SC4","CI_NUM_FEMALE_SC4","NUM_FEMALE_SC5","CV_NUM_FEMALE_SC5","CI_NUM_FEMALE_SC5","NUM_FEMALE_OVIGEROUS","CV_NUM_FEMALE_OVIGEROUS","CI_NUM_FEMALE_OVIGEROUS","NUM_FEMALE_TOTAL","CV_NUM_FEMALE_TOTAL","CI_NUM_FEMALE_TOTAL"
1996,29310280.70847720465485479793840838983092,0.2368232476736564147425579186818322383882,13605057.50051185767207320570985878964364,21834413.66451420312486282163574542210174,0.3220495833754073281847434810547941422465,13782257.09485007582402159529503094623869,19754099.75338630703549421250851860909551,0.3321405437962845035894311382011793344356,12859829.37121972414208957166165845244454,17342549.07550570713087200199891531284141,0.3475833128342000453602971853015560637127,11814842.09488177529040507566180361235797,4491864.58900849599399081963683010926038,0.2733569613307046574714837457082716208962,2406649.61133029973649211913459369701641,51144694.37299140777971761957415381193271,0.1987875574707801419517607123951674619544,19927180.58911316981457365720427370723529,18142461.11723604430038082947508186023134,0.2637631436183435059327761350299136080089,9379212.65142125732083152037097889215643,207893.9410355373489598718206278275294502,0.431477461794249015049078520392187318932,175815.0380008171710439655317438511795527,4362308.33963575547865629450604327170034,0.3192727246324679979506813543140590908903,2729821.49579359267330375212087250917854,4363102.50267900673253637715502888614304,0.3124444239238053747677933807219796238199,2671925.01402130928058031661939498046744,207099.7779922860950797891716422130867809,0.4212735985130415808429469065867101638386,171001.5107030822589455166219420514001033,4570202.28067129282761616632667109922977,0.3044558377020046419500306658930400551767,2727192.53710560556695624857588707205854,1123861.66651251623516169756686278301126,0.6687269939258120835205010716722580112963,1473051.00231732224013763064805249511678,1119828.03222787952357215122604562071444,0.3434579383069740343317532099697732599144,753843.1013263926251350165991591727032331,3074073.53911314312094126171620204233375,0.4721152051261691753363052514904447292138,2844581.04460300759593754883832201944909,7520865.94044127956388078663270170666649,0.5794556133116465986730712219450619321845,8541695.65286002784203087189325940491186,8635462.09661475586606672528818305929222,0.3081168677358361111923267647617566232179,5215033.80401453047265041584671219613629,964497.1043430468641440197910712255842574,0.2593885035441553847473772374159191089512,490351.7427136994742033398274549181568752,9031711.87653924600921017767243452800168,0.7142493306770386444148111091560026371385,12643752.55886459360698481539997375265681,4467351.83513375850792363692830227713102,0.3310674624716147852075315603422495629259,2898829.87861026427038803906594143887515,9742864.75493037430055583899892983218935,0.5764851204510502640152402007524360995331,11008568.46109728511494286660303839775659,24349309.0546365579587089514050738608785,0.3756687612284650457573234638432823848899,17928658.5478757515603200800568823131744,47061972.45254389508670594720682682033975,0.2561362349514760531763950262081219190275,23626381.80943396654964360919681472484672
1997,36454774.10605406432920209001762928421332,0.3324537101583658992595435819441003771291,23754268.81290388845164411723105566485406,7889725.03677082885275678798175484911067,0.1659378168785463386115576087018641487676,2566039.34681256974904466295946954175515,6261177.4257391824832706645678148656114,0.1808950620956303039824571511250595067839,2219927.51527286229883811087656742929231,5411182.4469235282393683858425322622887,0.1964924014017460397959666589054892503777,2083982.2175012012817871548384696227777,2478542.58984730061338840213922258682189,0.1888080447198081427765758117252343982149,917218.8090819229227336085575921878784794,44344499.14282489318195887799938413332385,0.2818306153662804871472469247219805308122,24495369.4638024009729860919756572993864,34683401.19115293556140707583041964523689,0.4578309643132063043275785245820740088014,31123104.62549441906947723197659379249369,59853.5771321332178134830157482193913435,0.7072756387007641715359064123811181778672,82972.6349095237496720685862904567759214,2674724.5488130286287498274120185127145,0.2919406343338864989149589240437955347076,1530487.13163983212338480302503645067663,1658429.83437495168061941408456968880341,0.3378785160161555163325104282058924402256,1098281.71025683341332212294835616964407,1076148.29157021016594389634319704330243,0.3283147625411528598518595431759440231059,692498.1267796441297583351974608714148314,2734578.12594516184656331042776673210584,0.2853402544659106811913749414214569985292,1529359.02789564703244727064047328132056,521124.0386491210490950195444773308568392,0.385780616847534400650881763647357499394,394037.5240449071008417975638700874347481,522251.9962473996417666969430301194566015,0.5408598486671872337004938307501771391309,553631.6658867498104116246874673092116928,1401316.33789722322021424995134813174874,0.2636770729908934462459297417729696349839,724210.1810096729567133714343373511725193,3646823.71266208791585278383276186232347,0.2403341657310589862386800202083706886562,1717854.41571973670265466897541760517506,2232787.9493805271255535018383889138093,0.2986712626209785131284120538867319439159,1307064.40817251949167323935990775303488,2412354.50563990593173938147251233597569,0.2995694619236211085309961259436279954944,1416428.77279819646055225503104929515218,1487090.24266816341265327571222444379266,0.2905533286089258775897825389551769635769,846874.8791002168121216748804560261419802,4031124.45110395239098211388399315300816,0.3254520599135757667717982908027133321787,2571398.00250433693050376202429177750568,305145.9132752608654064915435227808452101,0.4747240304051152499508292424267901127381,283925.7917108959364998756996694046840112,8407438.1105855443821127352602270764153,0.2376177221989816072049469444096039198141,3915602.33499784351225880117453145198249,45825417.42768364179008312151841345375824,0.3762908329989799899339635179902117074984,33797621.61292254278751055886115940389289
1998,24949447.71699407598038769675232620782524,0.1595914601647904127080381034903825861241,7804168.83126195511903687036685140970837,7808681.13796994389712980943004612338708,0.1539224868496423751825311486528838056234,2355785.97475356912818774128701642891903,5751977.31028671902662729402422634096159,0.1581413564777448493931046400446679629672,1782865.96878478597777555520030583644288,4550061.46118834351794088016747641096252,0.1618688453142165906285168840017549594999,1443565.8618692976127063868550806855404,3258619.67678160037918892926256971242465,0.1671126956900845203318699922775010455593,1067331.16809482131825521131290301555105,32758128.85496401987751750618237233121222,0.1387643317797179909813073914573440537073,8909493.32738944210628856913565944158911,13411409.93909483763439801295332850064197,0.2239002420126211498926056460338647296275,5885523.14494386137191364266765355872612,22679.0625548796282190361379876317777963,1,44450.9626075640713093108304557582844807,804519.5956706936744124076289252158473031,0.2590538247188831898360228966598567305811,408491.2015067740024485423966469670804029,610114.447590312678764006532656152400807,0.2839710897781529756166670346460065756965,339579.5345603691045925562181269496687422,217084.2106352606238674372342566952242929,0.3864525626745224113326353006013142746288,164429.7890516976704684052666016585357231,827198.6582255733026314437669128476250994,0.2555367446711092639407780318913158832459,414304.1185457741038069657901414782058297,221117.9394218983920028041704516114700183,0.4266537000123883004618949794843659769718,184907.942507197447468515944096677677229,164916.7583659647825045700531332770038889,0.4630818408122921955722603998793740233531,149685.1138480176427704445469459548841618,741223.252333089729661964658642126401915,0.2908522701472041543180400275830384023899,422549.4726288672485725996975238813298279,2244873.65720491667668471836415393399167,0.2312782968944299032451462825001794586088,1017613.49011578582444131196105606406371,2543674.04275212469057858299140698809372,0.2635247072253185204768152119052147927136,1313829.0764900761690167343789445667679,1398104.9423594344044799476949013472896,0.2573498488690611047064744227726273017294,705212.1074138041488802594629120464807025,1708985.46583028973926346194963823367706,0.2405399102682836158717104168952160656727,805715.252777212788026952042804874292277,2212259.28473426231539419554893690946264,0.3402084580789844064940982085660855496189,1475153.46745550620505898319806335601725,432510.7251279191268007827217040131736038,0.3418299030627273819363451838000770238334,289776.394518370385379528864635026313166,5915805.65007799427143264023778793696126,0.2218221978087553304060944293348068992469,2572023.74177511639702775535073031765858,20154414.24739840520846209695802928522829,0.1995617482596641676144218365632899774997,7883218.27902620641443510490671419112714
1999,50116649.04019021745536891353160471297118,0.4051053283513867338366483709467906005923,39792942.26798303892976843260585787909242,10131060.17951502835361752022081975732178,0.2411426271119367089265739208239995945763,4788339.71555007079290147083498999558039,6141477.1370140048682421107355200047365,0.2334889186238578853088462001211021529368,2810575.0367301115063294236474207004851,4277631.02137354466829307596828259875253,0.2381925649261767185713821663422391432457,1997043.81338594151113054733004482029246,5853429.15814148368532444425253715856927,0.2736092854202315389789205833486594733004,3139043.03566539609388491198817661854213,60247709.21970524580898643375242447029329,0.3700402073735466606629943685599846727123,43696386.63434410173032806158359097417147,21292113.5274414262210793799409773929202,0.3005637898448323439632166445999929152333,12543291.13780386477098601339907063412954,110946.2717855497299200616932158311848854,0.6038750556475715309913943103038522618482,131315.4646548432993397896204268005350038,1020809.60892397478515336835279565004396,0.3598553930994818819613719046262736372598,719993.9324741680163287914185900363621397,800788.8644000721151661346786209588149197,0.3062861457928852148840975845330783984494,480730.2483470805743376351698372366334783,330967.016309452399907295367390522413927,0.4519981058902183942383916746522806157943,293209.0703886586281353170915278486840508,1131755.88070952451507343004601148122885,0.327634357922416788321889147527687212417,726772.1381503214101238090910930862539153,27228.779004536026123374086117789974707,1,53368.4068488906112018132087908683504257,164482.2845461381375838309897645602901491,0.4636369902837739804299691474405080608222,149469.7398694627578657135589669465125713,603954.4340496562982155287714776051607396,0.4189244257752415416151315762931690450093,495902.0783781799752832168065212806817018,4675590.45716117649749785797663230684332,0.6810501044900518639046867165202715598552,6241250.28402852488886934254514728644898,6017473.57338734931385425011067488018752,0.3121568042253412350036126969058143046015,3681654.82755091711124716500967787879058,3934890.04151415972856291559045202068178,0.806501730326832169782663426754144497356,6220051.42916890096978491489008347353002,3237415.31871507940638378325205258618782,0.3699749224542482123558356790902386114238,2347614.46372786125896952392004755525195,4102792.50257781449863774953174003748626,0.3468123816024978171948250484097505293422,2788882.50851817266206039981404597153596,134958.9854379367026085230967948353551524,0.5932556526404780585478564577790223532059,156927.7547319326295145500980916889265672,11488729.52814885627327484193466714245633,0.3279624337884610591982258540523197841191,7385028.52649055121462715314475900654412,33912598.93629980700942765192165601660554,0.2677425005608510980769990514518583962651,17796494.31785545208336898773230705751046
2000,32730309.06373628048496962985957991569956,0.2061563271733972709247410692691470183147,13225218.19550685242921267904569303962278,16828596.36453718203019358304754707633052,0.3046382215882809660542289790905977372174,10048201.98990645039544800280194494706342,12093779.68603038787532358276224052898406,0.3155820831903313645501513299206461184728,7480497.16644626753851910499005705971256,9567228.4892253637665928559639086555753,0.3496887661581609554523281247698768487969,6557282.558862830550642066779845547165,7261367.87531181826360072708363842075546,0.2846057748408256609268424188916554463541,4050589.37189250394365278716294355523211,49558905.42827346251516321290712699203052,0.2109266928490365676764229757273738206605,20488460.20547961985736900298757704502682,16596225.21085298115506981553350312610662,0.342539663491669599921115828308578066689,11142336.18195678529336662208620615258001,177134.8879437664122908286323192151234905,0.6110347945844732168437569528691122976485,212141.7365421874625363943490869950003724,1071351.0410353288688990012812689880351,0.3145898703471849064426340675861767948014,660590.9227874263430375761178228388595152,898726.5808454416378544929687494206925189,0.3009988950464912054071345109882196052682,530210.7872554424024780141372936153882143,349759.3481336536433353369448387824660716,0.4671082477018202549445938818749484447757,320215.9333991220650430985499045714987529,1248485.92897909528118982991358820315859,0.2894290964330829231127017012180018075446,708242.3824943218640111642392109644029287,332448.2836957499628391774225753523649158,0.8298918471063271130341304606079119002009,540756.3956382446103406417046162567509966,389531.4239878638780637312304903978718747,0.463101305274171843985691379977254658205,353569.3213524097652016472590147913771459,1256200.0162066435594335582343053767372,0.4314688381542241387432939101087531220571,1062341.87650471613891321501805324491342,2859162.33332005121643492531388795487143,0.3234828563684617894689280135025633643556,1812784.39687083295058077472650677142338,8883071.06192881816654631008935149900291,0.5425281169529370552679604941463522729374,9445858.99933524250596711604599368168471,2162690.56902583185990829387986967807425,0.5790960858301680033733599339154357659404,2454715.06103396889086571460895983723556,5006735.43213955424241755347844359292954,0.3940389666792406763695318189595516871963,3866783.75798855850611727834371783016936,6371774.34238043424674474191499696121675,0.5421431221941226706999714197569376210734,6770650.72635328151790525913871319481191,0,0,0,13720413.11913912678331770229061058084822,0.399518349666810824375338372381598910348,10743851.33996643546437163046271989630689,31565124.25897120321957734773770191011351,0.2812406983731472694519692727796287821438,17399699.27802333840974116005937846328915
2001,118034980.761976223521474854243578366773,0.330579827489091052201600606594593418787,76479167.8128256709311337241822746809563,14530238.98546297043911362774900137970015,0.1956690131145832422742616358097514323677,5572510.34430498202897377993551122373783,11526019.04561407814490604744858972930624,0.2157528692529434959091841969183753415117,4874072.49310440912461959673105063963029,9757064.50267677866670905542392238762669,0.2347510707298149527522990078756612768796,4489343.42479915672136320991036283872212,4773174.48278619177240457232507899207341,0.1561724275976394548102822248355759022108,1461058.96279470030610946658289058259032,132565219.747439193960588481992579746473,0.3018502975430810715261966109760146008714,78429108.00827175665701890238776622097079,112228423.664416189986320573171899518148,0.3531599461128918527670310265567178689211,77683784.74517363617708017641480908831865,182875.3383178106410348825437265226103472,0.4001977675766294147451754100475832585941,143445.1521936329621859863814950915650127,480597.8033392235118474270718937730747798,0.4072079412350331506413674028560974832767,383578.3544372953115483030243828930265253,477890.3535134557799757219468983352106276,0.4298923761198567390188704811487439688853,402665.182409449351906572932631081690791,185582.7881435783729065876687219604744989,0.4567504845912161293261899413654326352953,166139.4556960821051459372843923263417792,663473.1416570341528823096156202956851261,0.3298737159377499806602669712587324986676,428970.207300066113795285321279475445273,56377.3621142708292829955651958912472232,0.7043388070642426275114932313417953917083,77829.1773949089131550879289962025353434,88078.2740663817190425490443632048398957,0.726024563507948438109621847561833643662,125336.1013478133549128318977860908900809,269937.9386527014340118537866135234236203,0.323522534937609169467502655021553663858,171168.7721299594086759604825959823477542,2115732.56035233390854726871449496873102,0.3221427381269494321634998514516206607067,1335873.04506703458878698182140495656761,3933861.58778706952347158334629818579832,0.2986741110078249845391869522124062148414,2302887.52061786235251073592641725385305,1669517.75501168437104162026295838617962,0.2678974471207084113713372120993962314361,876628.7072010400069056830465070019771357,2408396.17695837599341054764067087326477,0.369082430175214490172907663337885517628,1742237.55908032692441227050754150867571,1723654.58572494859911321431384912499699,0.4099998730399144813817965698147705328515,1385128.39617131482217948454265055867052,63668.6518176478665500362619017078378044,0.7046636694360720357409769163221056355526,87935.3722030279110801851163390308271269,6463987.72297275741435625045696577404005,0.2389855798037299024289885584246718595638,3027807.71348491905741574950926071953486,119355884.529045981553559133244485587874,0.3392847991177174919225146555325324893435,79371449.11967150773677477784209348851658
2002,45802599.21251620063644129716969747718842,0.244659447751530177973234732021947648227,21963835.71268101394158076144480293246963,13156433.31929496346082515668797474502319,0.2045957699826419346694377204133488783699,5275831.18616541980753912371957998901312,10995653.88305672099506688209470645231752,0.2146300318293642002302710266529172655792,4625595.18409406673769314375537214780266,9196918.88810545753534635349865285848369,0.2307437611362831831515304066242953162066,4159378.04400928256247454485080424251743,3959514.43118950592547880318932188653956,0.1909698843455339175098015135061542044382,1482050.10545791562444494605839704608742,58959032.53181116409726645385767222221156,0.2153648011492336535865252174428403886847,24887492.62164283034958882065560601502312,36436951.18400496588979034349014213742289,0.2707164650874743372304692585017900824142,19333601.94127342664475285908036932314786,489515.5827515873212294543898300440593182,0.5174608689068502785440281604059050404103,496478.111236395910534570748804865568271,214840.5879290626245029170640818174161392,0.4877797840036921225095354834910200800786,205397.9953275182084633950156824767889202,544705.668562137547635140493619585800989,0.4688460490595069580274875138821567174634,500550.87718712393601710325379189841527,159650.5021185123980972309602922756744679,0.614319209646676381859049088802830906565,192229.6857510335566664175922803033188261,704356.1706806499457323714539118614754574,0.3958851986719065429665008661430197503241,546534.597828757139660450246116918709302,28291.6048186812540712809961754079720643,1,55451.545444615257979710752503799625246,497586.6699039229939100021681151375037185,0.7888221666603128426654631948518580622132,769314.4943076087362027874431524011195008,2327800.21725914175059984003834125889047,0.4756278880439425588530754097172954875883,2170046.73420146462564805097563446163769,5483344.49687304456714636789472316022665,0.4045389193144749154207785175650835306415,4347723.46370822946756633895098435165865,1720130.35404696778311483858913141575234,0.3713040193292969478203363303788280315849,1251834.97588681282702668819277276605422,3347211.56710288475533629183124960138972,0.6391196788478300967339521265513940347896,4192966.81233297409667786450163359095072,3221836.3116761562133512488248835816991,0.2711529083510581458459599876271553504633,1712276.16083839054688500768763470662842,1009194.93906011264327428838403549452434,0.301790775230678920538685260762592821518,596948.8171149451640988126523554942230707,28291.6048186812540712809961754079720643,1,55451.545444615257979710752503799625246,10057153.34290175834884232968648638034527,0.3879376374887199914481172650692756853749,7647034.68310589787535132208262129611853,47198460.69758737418436504463054037924348,0.2692576599995538093738288158532476523918,24908752.28270603763507939321652600419746
2003,41806057.20031066774005153925507150266369,0.2154915916021770721076065797877063261498,17657353.45722493718937167435832097875705,14868902.75578428430081185705083509571922,0.2006098405745191590073195921694012263591,5846382.49425759115524175714957135468201,11246458.85797179112978126396040575820353,0.2292372498243205607915383775691363421871,5053090.30577309188619522289440853253307,9051115.71797013834299556962546336514074,0.2510280522291856612621480945443414028601,4453284.54039870188025595255571196435901,5817787.03781414595781628742537173057843,0.1888599561151975711464711688412612281367,2153544.12911232396082977447181359418471,56674959.95609495204086339630590659838281,0.1929445294600698513128976355535334158408,21432842.02255820153789533733860875316992,13611163.93700328558807365268294923513441,0.2304872505807561096568705062692480451048,6148911.51596590121814667480145694000397,274321.6832164338162486187080447170293059,0.3644789005837435876190307802445465276309,195969.5523898152542714399836613033212641,233048.9258998640783979966963474402508625,0.4481087339826815889770821527849026249305,204685.2679163832570774065671261636037107,358414.3232765131825574551583547574691313,0.3385339653976225577045479643522394450036,237817.4273436427012499881729740139573883,148956.2858397847120891602460373998110366,0.6292241305383315222776835389093045557076,183704.7033136851291627042621370898305654,507370.6091162978946466154043921572801679,0.2963619476105949020301723306687301020244,294716.0700810366056774201194973105568943,79172.0454948105706532019917205582374541,0.5725357010597844687445817033666630010965,88844.4922405487003965214615525000609611,337878.8030987792578694603940301113282077,0.4469225964207014904194435961429610214638,295971.1170345937573494229664515306530104,4878834.09195224729487576750322242034058,0.2957313048106508614766724493673475490477,2827934.98505674111345838569859019611619,3788045.27753988137282588372956110926705,0.3442441345262998928711586945062934568834,2555864.24150178171732657067045416738972,2375230.62873177294474722822838671442878,0.4217728626282693219941383073725658288262,1963543.33049778593018912717878876189213,6144037.88233195706444725772307212943242,0.2374778690155714928440124653743320955011,2859783.12595639000211770783639875674928,4242790.29627824242383930599694313620788,0.3461047330854422645828941463241135402692,2878161.61394053577379797385192894666992,652389.4301355148216970092102349514783666,0.3857670407414221363275508920818945862182,493273.8661537462206355090594151140510355,0,0,0,11459160.84681749144097154184692091360203,0.2460733465291458767439109607921163171872,5526796.35366459691516013623950193263555,25577695.39293707492369180993426230601661,0.2151467118370147690816188333165254697119,10785795.83791197928139407785973328375969
2004,18176436.90247785814241307085590183900647,0.226477432241530649318844784133827681046,8068443.40366783725837248325461915838875,12371822.20335352642933018157454756890443,0.2169001370044659852229435223274382565278,5259561.86456845726950796129541399053612,9740748.81905486499378758755640555628954,0.2585413225078663056915687693396600237165,4936036.72051494813871940963890889920736,7426331.84599631602920228165203989962064,0.3142704891839042576115988462017751578868,4574398.80648320719219808184473306623551,4945490.3573572104001278999225076692837,0.1584255188804926605165485561090734188542,1535644.07692626669672792748160754056126,30548259.10583138457174325243044940791095,0.1782265779859336893424378809623925637602,10671242.90036553378060320183036236384777,8619707.63716643351430341533414453140689,0.4903544360729555812662848546698930929419,8284355.27997153005310321576627412801383,0,0,0,157500.6443152302636219214459234408330884,0.3997704633964718393250717186639959440868,123409.6469037592815491300402285872493003,105708.4183470848192253699290518581341593,0.4939221697212882075093564099364876283308,102334.9934416836180808917536363834444157,51792.2259681454443965515168715826989292,0.7042570050166279286543826643479846353076,71491.0743692022456861844066827915319895,157500.6443152302636219214459234408330884,0.3997704633964718393250717186639959440868,123409.6469037592815491300402285872493003,49652.5618161223317321057233070991934966,0.7041464528646392048085700328914889802725,68526.8435457909449909580951288615954477,51673.4841092275956148080899976771651102,0.7042608069208142720220354463090495969642,71327.5548457420203488945749914645499451,374948.1737354502044946796783151367829348,0.3243900788272387681712513925028131452063,238393.7565629769407974337758517922713839,1646029.30368383315217912131590707108717,0.2398433169877959124471693177690642064653,773786.6909870994504427866702307764445211,2249879.63305410147808895014998825005613,0.3410338603536825003732573782383512706517,1503878.86771947106532117016392749321576,2073732.94805604187104389004264983383508,0.3590798796281114743191469167728237143524,1459486.12364287202885724822158627737515,1669617.89925002089326328933497771204618,0.3209282401774863683088258185867533306665,1050221.96698327624757344459725043251601,576779.312513368395198835756276244500379,0.3884523628124554496776703381735276019363,439140.5220636367465917684187648774534826,0,0,0,4372183.15639873476210966495751523428482,0.2382773289280961587784371493473275997817,2041912.56321856190866628429101610250099,13149391.43788039854003500173758320652492,0.3821760226779831531397863208457859549044,9849748.95591551112166814614895450835259
2005,41907508.1309660571789927186029489173593,0.2373158666343557090583018667371535448308,19492820.55674957589019444814665050576084,17452232.64587483271532831914174941568556,0.1873680296967503091238895746197906906841,6409181.27154706691988257989997330718131,13534803.9491542942198866057932395262425,0.2093976235811945775785840491219574845242,5554945.33387694239810016855325389967386,9697715.74843005962953654056589699541167,0.2410416479056627573049131380039193189998,4581604.63444766727452052371151002763801,7754516.89744477308579177857585242027399,0.1640829060193993508857285228980984458408,2493871.98792617887587348301568639599025,59359740.776840889894321037744698333045,0.2027907621593516593926485928028336299219,23593709.86448553404833567093205448904151,39282245.51155092060597566418681949501032,0.4275278997208294570314190643888009350432,32916741.60294783624165927331711066668597,51703.5575011392525886689101428788799193,0.7041598092278494775647090421744984900611,71358.831685350589422218201646041459456,551437.5984560883374257729747857718510805,0.5178330370773849741917000287484750185114,559683.1084796644096992793935838685972348,549567.7811770970988069500719773006618641,0.5312645117710516727575275526976647115066,572253.0835462152770721757278629729538081,53573.3747801304912074918129513500691352,0.7042769187360440410720178579096293883431,73951.7629802255227748439547485249762213,603141.1559572275900144418849286507309993,0.490941222771338282768732597142629577442,580369.4389543451223029226629779168721711,57148.9765144327342542721084569172582806,0.9999999999999999999999999999999999999983,112011.9939682881591383733325755578262298,86518.2276965346510365524488280319492336,0.5725699946414518225517763250062879956835,97093.9726904417974571780020833015587272,1152865.82601829345894656008373162574617,0.4273756747506515296428874909972127890665,965705.3481714093822766120448395053737861,9644223.86937444942655357357904709770263,0.4003629033653064794609800474409743627732,7567931.35933357987718095347178792973848,4553631.2836034253451826835634915422024,0.4805496660360377600831310256466842730487,4288962.14547028479566646648393148491748,2876795.91206236158653323364913992184191,0.3358440166258561903198348890109423418128,1893663.20047493909953229506187485339007,10133354.72995655935709097686427805197107,0.5292669367264793095588609516296121748471,10511969.24870630073825651940278667904449,2166971.96740624611091207059816894561657,0.5413311054035679034954693937368963141851,2299176.68776935234888548722297571178313,0,0,0,15494388.18320713561597364178355521485874,0.3888378044716293709911870729891940696809,11808615.61026726485185789717171028575277,55379774.85071528381196374785530336060013,0.3410364128754601433833287033554094006169,37017578.73143958084602942659132016718025
2006,83975382.04234425559592449311194294724174,0.4325589393250195776224146819249235968598,71195632.28387346585178703449197583373929,20107407.96021194503469918632905969085908,0.1948051816824702991807422530631989513618,7677373.43127116945531535301625195117056,14574315.36310447553659436854976096947307,0.2021041291174641861198809627880568114864,5773237.45532927735914524389958134839438,10936292.34630418202774308314012327269615,0.2239495836879475188861755182780360567695,4800389.1113672363497770622372985632941,9171115.61390776300695610318893641816298,0.2075051418247464981969922353695298594976,3729985.14646395172533106489234985502842,104082790.002556200630623679441002638101,0.3776434525647430095548012589232693946584,77040120.97150742337815225425376638787811,29138664.89820652154453325252785262792615,0.3852235619782376633358021408010607728075,22000804.5554196220828874593552878488638,286697.0153208875984366370318743823081307,0.5204432772271191515923085464728144782854,292450.6870806792090789910389458711720123,1075567.48528596183629970559473174998166,0.2265395810138693511033233081946337481878,477570.8706388928500255078363329020710084,689276.9883142029664256105506858282484748,0.3560461130292289980375427841515199067583,481012.2092799399186702280634154887341374,672987.512292646468310732075920304041315,0.280064657649348360305299820143643927379,369420.8337757522425904435044022642728927,1362264.50060684943473634262660613228979,0.2446097971046947999648174067365780479573,653117.5564688848598040299015177413894531,275610.9312020494045483036375607706537713,0.3304645859396279187347268891711071977112,178516.1184298362452473689527270928719009,365581.5255918332443306118083965808135841,0.4548490364241920862147768114697395293525,325917.4331138656825306671460614162896529,5087413.35499345297666156502886190988378,0.3937184453606716358975082747811683431513,3925896.6149888763372328994200274932351,11915236.3624832031362668878352752061748,0.3252370273909034811181508243552309743001,7595541.06818031584791687975793010221377,2899207.11328741660778274204120001576086,0.4640934393653500390317229568424472159828,2637185.88125056859382713829682059239815,8214807.92118100422114113544371079519482,0.466959640457348465038362777604590164091,7518528.15646968540258813578153594730318,3902622.5054448749651780948847250633635,0.3214989950961952755149577227729864830456,2459190.85893103342564122121485969484223,5128384.49357880198962762189175622113332,0.3433736388846357749847874077675324498374,3451466.00851299880872396459587627339057,2330423.8743954034041058394198691173741,0.441611447713740223450217593885359070382,2017118.04747849850438998096397988247911,20543049.28755795536959011035129448328676,0.2935839384753307554683882358324139191882,11820974.26354284007309906467100598398664,51043978.6863713263488597055057532435027,0.3278967431633347781385980076320765965163,32804822.56394527333156469171669181194265
