"SURVEY_YEAR","NUM_MALE_GE25","CV_NUM_MALE_GE25","CI_NUM_MALE_GE25","NUM_MALE_LE94","CV_NUM_MALE_LE94","CI_NUM_MALE_LE94","NUM_MALE_GE95","CV_NUM_MALE_GE95","CI_NUM_MALE_GE95","NUM_MALE_GE78","CV_NUM_MALE_GE78","CI_NUM_MALE_GE78","NUM_MALE_GE102","CV_NUM_MALE_GE102","CI_NUM_MALE_GE102","NUM_MALE_95TO101","CV_NUM_MALE_95TO101","CI_NUM_MALE_95TO101","NUM_MALE_TOTAL","CV_NUM_MALE_TOTAL","CI_NUM_MALE_TOTAL","NUM_FEMALE_IMMATURE","CV_NUM_FEMALE_IMMATURE","CI_NUM_FEMALE_IMMATURE","NUM_FEMALE_BARREN","CV_NUM_FEMALE_BARREN","CI_NUM_FEMALE_BARREN","NUM_FEMALE_OLDNOEGG","CV_NUM_FEMALE_OLDNOEGG","CI_NUM_FEMALE_OLDNOEGG","NUM_FEMALE_NOEGG","CV_NUM_FEMALE_NOEGG","CI_NUM_FEMALE_NOEGG","NUM_FEMALE_HATCHED","CV_NUM_FEMALE_HATCHED","CI_NUM_FEMALE_HATCHED","NUM_FEMALE_NE_TOT","CV_NUM_FEMALE_NE_TOT","CI_NUM_FEMALE_NE_TOT","NUM_FEMALE_TRACE","CV_NUM_FEMALE_TRACE","CI_NUM_FEMALE_TRACE","NUM_FEMALE_QUARTER","CV_NUM_FEMALE_QUARTER","CI_NUM_FEMALE_QUARTER","NUM_FEMALE_HALF","CV_NUM_FEMALE_HALF","CI_NUM_FEMALE_HALF","NUM_FEMALE_THREE_QRT","CV_NUM_FEMALE_THREE_QRT","CI_NUM_FEMALE_THREE_QRT","NUM_FEMALE_FULL","CV_NUM_FEMALE_FULL","CI_NUM_FEMALE_FULL","NUM_FEMALE_OVIGEROUS","CV_NUM_FEMALE_OVIGEROUS","CI_NUM_FEMALE_OVIGEROUS","NUM_FEMALE_SC2","CV_NUM_FEMALE_SC2","CI_NUM_FEMALE_SC2","NUM_FEMALE_SC3","CV_NUM_FEMALE_SC3","CI_NUM_FEMALE_SC3","NUM_FEMALE_SC4","CV_NUM_FEMALE_SC4","CI_NUM_FEMALE_SC4","NUM_FEMALE_SC5","CV_NUM_FEMALE_SC5","CI_NUM_FEMALE_SC5","NUM_FEMALE_PRIM","CV_NUM_FEMALE_PRIM","CI_NUM_FEMALE_PRIM","NUM_FEMALE_MULT","CV_NUM_FEMALE_MULT","CI_NUM_FEMALE_MULT","NUM_FEMALE_TOTAL","CV_NUM_FEMALE_TOTAL","CI_NUM_FEMALE_TOTAL"
2000,1069854548.967973090692477714696901926119,0.1495086333039272056986794310962346839131,313506883.242374597438465883006459095556,971122042.897873004191662709252903808822,0.162366335909946303534998987943376343085,309047954.540350291116539690270069947799,102408628.236921891587974009475435423002,0.1583969168688352548732456658206643807057,31793573.50805053628869916397536298338996,191135196.373822714077000678176146910274,0.132237722990840273250370953174366932743,49539554.97768759563463535482500138959951,69783273.57323623132998040199108701107623,0.1517008015821012178876975976074338964347,20748909.93464267410069501035289152785273,32625354.66368566025799360748434841192548,0.1851407191991704631475665461006564185107,11838951.98806303572459412805505552196831,1073530671.134794895779636718728339231847,0.1490337745398374490470223659680497437558,313584962.88686667382571813277345493112,391861968.670634498589671210793773550961,0.2220330692478738667320580052498266358326,170532378.625892131825584526556744114779,1462182.67862763487349599641955692778182,0.6098923020937816796164137369123880110864,1747876.96150172634738656995275536410583,121016322.162596146086140282225932024508,0.4601849585128843985429568883865310112171,109152186.739801274117158070436842210328,76156119.80172211895830574772330357747213,0.5514564049635860695762469368860661098804,82313688.88199434380857637192574692539989,46100305.22284124581778626975286262709762,0.442439071300720979123062511061257243163,39977289.40976836910099413500700585694239,122478504.84122378095963627864548895229,0.4546867433790674455835122729970687002395,109151130.900379038652756629190433463226,30846359.3738611467683287473689869349588,0.4470425055795765474349357574258549435271,27027682.21369793227903905421110965591434,47141708.76840893982771665786064055518902,0.4939192208551427598420921341492567989447,45637024.28675828647561935719979834030201,858068839.635767070745265974921153807193,0.797217871019604409759697598197179471597,1340772914.504469602542362492232348047534,493507287.360551529010671186438956897573,0.3168942717069365540329781937639802107103,306523679.523968150838781937333970529035,97010695.52713088220140395062108685161856,0.5690918560215417055880348915717048390907,108207673.672092152379746562228060241357,1526574890.665719568553386517210825046528,0.559180774508527539106092087773162991459,1673117406.227146519403156640570305322936,413681379.06884371669824054235549550861,0.2194169556588530444572178755123925858179,177906669.263761653058214219160188704857,999532604.163134179549426085710511925094,0.7830239908899262495494701350162379539321,1534009697.123379746286902985979943543733,183386126.299367818154934928071977141169,0.4880696382154622441192010145764781512468,175430192.620668333219095155447540816213,48804456.57072203886059194655223096908984,0.8910243456568196295717690906831639957467,85232479.60288598084055098905767412584275,413681379.06884371669824054235549550861,0.2194169556588530444572178755123925858179,177906669.263761653058214219160188704857,1231723187.033224036564952960334720035351,0.7014668005552530151483126391210256081192,1693465329.4287137371995509379604772458,2040915364.177577848102694006650087549786,0.430774840546582975868680026491354037064,1723182981.522428147810456364611653234507
2001,1632346421.823927011370108725541752181743,0.1847097938022215637726208662137117528512,590960327.13822781010896817173074676134,1529424056.862281803295219900669209038383,0.1954200454802252428562011220675134242402,585805032.751132307561299762890265743814,111267769.69699428657193910017733443073,0.1103483722002527565576156270741802329424,24065305.83825522361213771798295726996512,312668224.802352933374992543294135113008,0.131904265653478396156207138017874005284,80834854.26803288547973386730288739635352,69263931.24884308232925807921839748163938,0.0993179535553684192685580677455662554302,13483137.73739626398769096237165719674906,42003838.44815120424268102095893694909106,0.1491085830461102952736960596879084957508,12275740.35366304667857156354834655694946,1640691826.559276089867159000846543469085,0.1850244823424468667532592277423816224793,594993585.549522805225702424313208518274,470874362.212215375667984284882991608102,0.4077083197386099833729338290824141264648,376279614.250042635570751085884579544922,2003592.05220069915735311959041070199402,0.4761307584454836161638599404508692853387,1869784.73472213730567799604203015227565,62295591.89323592377266294812369446968981,0.5928475402490080532393195061170546880107,72386305.30763148965751405677234279241404,38203430.49257225262567068014431299901643,0.4403796696752404822450410995264893610139,32975067.637528757662229396605796573116,26095753.45286437030434538756979217266732,0.8191375046119296501244478701739864831526,41896980.31412103575468556145953275143722,64299183.94543662293001606771410517168388,0.574507920971842678269918859355883148926,72403165.35781060258020421974833184824924,14557048.93323448502526507341915058018007,0.8086762648312605564192586676480298923385,23073002.31825614078922603088585416325849,34308093.09443483291059354679754431176581,0.4572091725231568065743303136569244422868,30744510.71492580116446236649725618153687,91893272.69679989257932850124395718761223,0.4214707966744943944908572463118622398908,75911448.47099175681892927549415133590744,821147270.79287205235327091534946476416,0.2633016708203842224815658980028355185343,423770518.84314893351549913941689138589,217550168.823061322548028535327623740022,0.5457650853805090053362879241546744687417,232713321.466033933580073907881083626633,1179455854.340402585416486572137740583733,0.2914657134659779765824621188760966803906,673791046.490422072009105671900222659188,646047843.671112694671673952933093512085,0.3347123007462781312284626342302695756939,423830713.888766704061546985167924910292,239943659.811659992734027900832018201121,0.3630697601205740987414268669427397218207,170747922.540133177416349139134544098663,288776408.019235302429402918396423790599,0.6216744958129463224934965922944175619093,351868858.601742280658336694197330203341,68875229.61134499622279116928572485795079,0.5359826738497204806828222792181134852043,72355222.2690401854097903450975331567117,646047843.671112694671673952933093512085,0.3347123007462781312284626342302695756939,423830713.888766704061546985167924910292,597595297.442240291386221988514166849659,0.4853525014596814021733242119815916070325,568486970.049301998546302513920067399189,1714629400.498054584014486924734837363519,0.2583852965674317379778632184985084322559,868348651.255817942781494033367494626508
2002,706591461.998818422940218800605353808797,0.197903022088417680747967056800218917884,274079707.994421429085372729745332926365,596345833.79417540326274366026752957989,0.2168992755149542237117596636101356888694,253520079.440383182187657027137102962839,114701488.801944634175321404325268543927,0.2435528962582970270408353189980830562006,54754324.41359038969392972243155024577362,284457333.528080587623344034691395231892,0.2184788101162179237402432813521994310681,121809883.525772490564201967892777269217,66581864.03299693005506822948537705048187,0.247553705205559298444736210698087032299,32305870.79608786095510636953578430592202,48119624.76894770412025317483989149344512,0.2434456709443288134673348348511534600863,22960448.1014330016866582903557891693305,711047322.596120037438065064592798123818,0.1973159489697651192578970815951210851505,274989915.352109710292471249210614233249,121065224.762928749728574907722608110283,0.2796241344492463372085016577990472718872,66351407.02502533483986544668106223565897,144895.1334121277999016687812803875591231,0.7102738705720141563436847066496186099037,201713.8453819335543408641463782057901519,21014304.51436889520070336679695593447462,0.4619414116445255480209524019530731227922,19026459.88450716697957658221158829231345,9926495.26535929332708697117223657532651,0.5516654712560284619913153644890976044368,10733165.18943093291240646533813758125461,11232704.38242172967351806440599974670707,0.4106354080198138975183713202703548265486,9040590.44859372934623499300248839501671,21159199.64778102300060503557823632203367,0.4587732740736218987063336590153760308548,19026259.58641225733205648686915420100487,4953243.82209563217216190442941936178174,0.4845479609704310759030143146660557246524,4704165.02060421352181857976649830533568,8438543.15717149185577302372460313756517,0.3963490851198875689095338029071769075172,6555433.36577563248236924169088985626359,30942460.94740518916738788613046481593127,0.5492087229010061471044004328752787206504,33307984.14226377493072097013422206912798,170662562.736909319023112237429713525415,0.3402509108868060489562311044891698164214,113813461.153999755527093126526812192071,266674900.504050871154087290420021685782,0.3792679822148895594795898043045831099778,198236852.786194504898201995683958285196,481671711.16763250337252234213422252647,0.358344753706605141096845101967520633541,338304880.183376464157613463833638487862,56386377.18904316719709981727306995353286,0.2680680673808267200952740505817543458246,29626158.83295934360636358199883957857901,227792087.378080540607680141323051160622,0.6121755531318744834864133806803199312106,273319544.295891848225030850892694450054,189394604.781625850986914168882597081276,0.4545472339176578945673533009853616626714,168734035.695935465984442037708789660169,29117358.48633427937655172360884743952626,0.5015532704701886193258375507575148686408,28623656.49749676309023578244192912949877,56386377.18904316719709981727306995353286,0.2680680673808267200952740505817543458246,29626158.83295934360636358199883957857901,446304050.646040670971146033814495681426,0.3830298768672265393156429012471546660944,335057659.70602289501801410545000527711,623896135.578342276101702285435066958792,0.2859055546393797913067463944568807639313,349615726.532587614034742614330575289525
2003,1129836288.446071946205654869933808470928,0.2048269052966426283388057960497736914042,453584906.09033741339783597675750021863,1073702960.486637313064122732786370568473,0.2182602138249124684933125424295269746632,459319409.970899806206796120436625589797,88088298.80827430286650750817720803985403,0.1231458852538872269469274027952261918266,21261514.61301760138991202526280863057435,195962850.792853743720619672396994339317,0.122897166119450294603435501093749677153,47203226.89317558089200821840955368581507,54971853.53601354965602825878562465527074,0.1219867815675664304557519428534253128756,13143445.39973740079651255437515083732887,33116445.27226075321047924939158338458311,0.1387234662121472135729234768437354574174,9004295.03051405838099414021267739020747,1161791259.294911615930630240963578608327,0.2027008242606523238157466582471532653143,461572249.920683676757489270858220630714,542401500.309858868552228246982489930242,0.2489379891078424476881844040087695344597,264647704.001377576107356836888431598569,209620.0501768042753131131727611761756611,0.7496708769351840216860947031049274071598,308006.2518049145895096265708096574965481,29588857.6888377935087069782821356889003,0.6584957286876939368972384176330088063787,38188907.35350152795180697622333101225876,19066459.2732908165403433644590757813007,0.5518327855364934055731879972415667112984,20622134.76895242706529876898437174200674,10732018.46572378124367672699582108377509,0.8864068101332224838214344993266004272703,18645351.13880639256234242426469972364619,29798477.73901459778402009145489686507587,0.6538513048780747844070231590042026364065,38188196.16394851837082114728877268738469,11283263.56469959221829859445593391641884,0.5015400925589209649588505028142957440375,11091657.74310802262626999722301886194548,45052970.35791527078848201003813917908076,0.7952839196487544531237081996156335127716,70226609.60180152856276597512733593003598,250475161.375145007712436125176583267953,0.8789968396155806044870048764425756813681,431527075.491871812140541515565644881675,189351186.571283370565593863417679425877,0.3237159985710944115052338550141215708564,120140176.545427413856132121541016431932,154239463.716895542074261182194488621905,0.4711853895920709686976049482215765552475,142443748.331758340295420591074476335142,650402045.585938783359071775282824411238,0.4444508622041341468017179572604295088806,566580629.882405985834018841614385919348,114839137.592653157310850539688296722009,0.3326495526465610230941637127265761891013,74874327.98316536546543454924665601561266,236538813.546656954771263044352800385951,0.4570158059815746821967703712351074499547,211879873.977143654196680655803751490716,314386603.381707512715270131281590640497,0.745673970736502729373298091459233596167,459482617.50439972139432821489571172423,14409062.32613862523574903438473324828791,0.5851940817904595257534825334483774357563,16526912.07491614346676656923115697772953,114839137.592653157310850539688296722009,0.3326495526465610230941637127265761891013,74874327.98316536546543454924665601561266,565334479.254503092722282210019124274741,0.5389949990206360970340746382689428131429,597236415.900540916260776881375232030881,1222602023.634812249695320113720211206558,0.275818925233220411733042196325972665992,660944881.247951939066090290604938000155
2004,1553374803.128737702398798672159388533756,0.1654076409385076709807352859356919740626,503602520.890532844827542182455330627657,1491203890.55151813391510538576874688975,0.1729739864854205736003803925974523794429,505561383.958079160647180145646291043898,79938065.67350658230997425259006906687693,0.1546605298860378534398756499138823989314,24231996.64645366598816318970272880538572,147762716.280740329508926106962660260646,0.1182938845308689692948656583626637670469,34259674.3674556397758252528941322985276,58003124.81375644005197854324866439297124,0.180682194726779269520815539575490181561,20541058.50902721435848360314902372619535,21934940.85975014225799570934140467390561,0.1252756226921513935917062186261258632628,5385910.21484459889195776827885982932085,1571141956.225024716225079638358815956607,0.1649669583929855578531931331217354950961,508005559.0552132745264617052097139379,1375861102.541407116232658332799219566785,0.3005126498297363345436982748476738702752,810388784.81586643219095175171088902565,2294034.48196151604617533365570114983407,0.5715387552676030233045635688751090264471,2569814.04022804098768752969564035102276,122042753.566841449518305591613540056258,0.8143388672231686427825448439340104942769,194792949.07713926127088927213993963523,124233612.180687018038774349661834586729,0.7999907491443849650107801903141785935453,194796051.33558796142084239022088812909,103175.8681159475257065756074066193624351,0.453900076480387067323614063245167427896,91789.807480367466408708677958635934677,124336788.048802965564480925269241206092,0.7993260116571946117426395442228007326245,194795832.63089860527590618848077276093,33466956.34663694148544650286875890286829,0.6489756508204524926022975770660184474207,42569709.96103522905112273500285911120787,64702218.08659598307457634680473580729507,0.7357483633226641558802619558616190078383,93304920.07869578380909523506042829499335,104699557.44148110131877200037446960129,0.3960502773761981768582280474205055686982,81273925.98109301682602993050901722348321,447571070.533278896225759298063400713171,0.2160213256789170262440536761428817189419,189502396.144576728633232766901395900237,157134668.395351102152138566450341159116,0.2084945175204280616444142142444748227109,64212965.07072952059836599418984823598089,807574470.803344024256692714561706183742,0.2292902844606055606520792696386073004385,362931201.061898632673832895108914031669,525221057.80318975045570697023443469347,0.2234585408594548094218019664888195307831,230035657.162505900111974419822489803665,122721119.416108175297533263549908595803,0.3387464598713600125901976398160093156009,81479835.71716785348088791095082464298606,242091476.275264268224336023305961123291,0.761928385171982894441228480453957713272,361534480.461334483805660410909008672288,40390319.63040946298548945841693262563219,0.7626580928493539255306923533140327566941,60375848.11225164939153992214153340246485,525221057.80318975045570697023443469347,0.2234585408594548094218019664888195307831,230035657.162505900111974419822489803665,405202915.321781906507358745272802344728,0.5948032200087966185991535884380238119827,472391357.629081354074146886163552827481,2307772361.393554106053831972630166956625,0.2163993168859353475106284689395630539171,978824710.56626176767829894320618737897
2005,1977261022.693447243718044491491770232856,0.1587836312374173770278377754949064458981,615355102.771451154784632572920614115713,1890250172.109899678110858685310873890822,0.1653741159268478328523500715865740647132,612692964.142763370447412342609314732463,89223009.38070290601857824944692694689761,0.1004177213341773569790165084162397375809,17560759.73347270864775940607189128699811,312484662.131433276675694713969030518785,0.1318653894039742584360058597462182642987,80763586.84327232451457115256915046099628,62962950.92706359212563427361604408629211,0.1044524569549917733339855880235709223098,12890204.44607800368272858702155519883235,26260058.45363931389294397583088286060559,0.1255515785181737319585049574952475560257,6462103.91003449925723573013250171585277,1979473181.490602584129436934757800837747,0.158615972983427201873800434569951785656,615393086.766394935217673083216718183386,1512231164.209055244799888841190496579006,0.2469717056222263058741561993058131011915,732017487.44279890791475190600122672263,2217227.20597032160389465522447418089412,0.591668331942595311926798572966130601115,2571251.7200886347219181953071897647977,88568755.96849905088221474862633623396237,0.8925235175154385170423600833970883257811,154937407.333183674181002335586770187335,65703520.77756258206621133607092294675746,0.8822535677550500670455793675884439422794,113615644.615342392749273875029715027491,25082462.39690679041989806777988746809919,0.8464244585534995258109432221135693143734,41611602.92084107032105945306334468900826,90785983.17446937248610940385081041485653,0.8709144698519673409803284741509002066271,154970979.756509936334723758042471094153,29067605.30701240909850577733633217638581,0.7908989800629452995176300256379121494314,45059497.20476920583829573049477391100196,12987900.41951120201002256002178682101971,0.687415489028312945414234027861625902102,17499044.47992547462118831502840216792609,63179635.6721726510996636416988728585441,0.4336998314241525904234138386052332050833,53705954.78730288638152705148816351203052,442772266.068400376380275517142283921018,0.2579072608500505198275250384927104160277,223820597.351258980840046663564317094394,472149454.858096005669687321535178402937,0.3424157878689846693787335934818820723394,316875998.0512072478591024385906716138,1020156862.3251926442581548177344541799,0.2203983911996210788795174168179339780862,440688225.206342550444732722688259077213,515447729.345870368913629219921968063668,0.2705763797157748674769296681475033207064,273357241.856679459448222520460058079706,381328606.143925041108010249807341315572,0.3616004856243017419556979872052566111096,270261673.961599519973324564623813977278,192568277.911221787966968945250351190644,0.6033189263794916745260656683948622183495,227712969.900925984989957063429107820161,21598232.09864481875565580660560402488278,0.6663084767278841750664278889177212450181,28206526.85414011152060942614674413760894,515447729.345870368913629219921968063668,0.2705763797157748674769296681475033207064,273357241.856679459448222520460058079706,595495116.153791647830635001663296531097,0.3533232852248735180996269338825070442117,412388489.918657611515555096074525696244,2623174009.708717261544153062775761173771,0.1723414539193125187301552111110440126382,886079980.524444165284863621282803482121
2006,1343966278.810141212499709235397571721197,0.1699706625548428881638702595094577109217,447732284.16702375562657556850116391225,1178446773.669390290920015348603895683426,0.1583337709487441765559435554069725105114,365712326.213413392034964276558721279763,171871506.385933866210765982137925352192,0.3545033568365730874653137984296963249174,119420890.878409244480318605208754005383,377644429.636126497714162385938398986848,0.226784257472151298064568974905452980195,167861870.664505150171272067826936761288,126417019.406059101579347055051705798555,0.3837099621082967643665933046771286016758,95074640.6632397990146484508046251403373,45454486.9798747646314189270862195536372,0.2902375016460735609454464635666655525117,25857489.60969994923749978049951433331293,1350318280.055324157130781330741821035595,0.1690612927233423057742174754573621253903,447441645.867662012546963851151058469212,765749518.490859872413171065002080966608,0.2347553426338586967617930336213124049247,352337029.546666885115673935441603539508,142838.706943824451640286313534850961007,0.8358560171494131809005329797258792791498,234009.4816544411755326911999195380123471,17090261.60011055309859418860512605491312,0.8370538403171757764239700561907051502001,28038719.44461949178049173983033295003811,8014256.25931800986650009567606584731305,0.7982865053150341864503109554235013237031,12539438.33902222046186318143173513253455,9218844.04773636768373437924259505856113,0.8615015890923764004475870040719239714767,15566415.64157056543440421288069491564417,17233100.30705437755023447491866090587413,0.8301163245951929021048162316677708537201,28038736.66101364948249061018172509181975,2918875.14083796826600586534924721916013,0.4303425881004230269109444622079149643182,2461987.91360238813698287343944463629343,6001828.03822967831893737380751798089052,0.4594894937544804969435869198117596322799,5405242.77669969934998321027153073219483,46451809.50412031535325940014323234823685,0.2402012126713626220389053358236083822646,21869250.70839090164287362510311308818902,378452060.413352155981184642752668078339,0.2344490068195564357043029166601509741988,173906310.99774136027752172289233869242,293206295.362656461419263002167407777166,0.3722751428514207269659505452751934066484,213940694.362494833928650075073307694887,727030868.459196579338650284220073403801,0.207096797032369652893413105733066198243,295108897.835060880313254986472003423507,338239919.46760780798991893468028183656,0.2321640845279031236966318700551308005965,153913236.05781813513978656391446968597,146560665.510290490655219474040948685197,0.4139627072448163654352800095773310764405,118914473.745674001135436027190473258959,229334364.236388019756146829092497745013,0.4196566120248876820274727301235870356362,188633697.339995361877749307527762791746,15000042.1689011523410823272515423812419,0.4444507069103715310942715481293442438296,13066887.51748085952565799506579815671805,338239919.46760780798991893468028183656,0.2321640845279031236966318700551308005965,153913236.05781813513978656391446968597,390895071.915579662752448630384988811454,0.33480429520590371244389942470233827406,256511764.142227122175723878950827892444,1510013487.257110829302055824140815276278,0.1608927711135150151017493732482871336317,476182498.591814750997089779100423966851
2007,1455559495.985712215787460446483366262299,0.1491766755578379737936825570496641782704,425585632.308069881436363581327820857399,1260797779.210800615098468018462745984243,0.1658913182451178659072409571449932161862,409944595.042241678715086119107300377239,196729372.074529257223273860680842965389,0.1737808590122768095233071335076407513085,67008086.57323273012420294708719905683321,434990076.331184205369632545269361998258,0.1379842018540713108406132512871203747139,117642646.654120016966899871116806346328,132513581.485145034293421190029664364899,0.2054916286098776531643501533855274196412,53371646.07772795868320280728819226020215,64215790.58938422292985267065117860049065,0.1422998139628533500812560378630848401334,17910274.30651997065813974904189907946157,1457527151.285329872321741879143588949621,0.1489693810055738315862546552356338515289,425568758.350554194415104244891904586855,620428605.596059018799721263628460801176,0.2701318313467061470492113679375481293732,328491130.281111493775602795693810299803,837514.3922033720191559154694068444566434,0.7097503900014138870842055565423598739826,1165075.28633635518535822333596940843847,67926251.92304694041861115650377469453701,0.9059376212701336325285379920371108512914,120612416.294363531482365725351064270637,38614356.62067451395461532557637101152739,0.8966954300455597171536293320130721064081,67865621.54718034511871290594701809804842,30149409.69457579848315174639681052746638,0.8928881957328393812343656296480666621805,52763301.96821592305718045017757645108056,68763766.31525031243776707197318153899378,0.8949345691675189438939812419784999608948,120616580.300082000399826869696171714748,34129657.31189770120944772557427722609671,0.9012866506628227148235425773195994399243,60290784.87274398490721725562189795967823,41538684.137075545250263671102087067459,0.83382943808672931721661311005324196331,67886908.19964448360279785055646735667438,116078305.723123083498778227194632776477,0.5607296766489190602836058483939221264591,127573559.634799107679603879438979189031,522633423.150789347955900121482467532192,0.263511066052242768835704549573841075713,269930593.358434897988256264483543122305,56483800.33609611394185651136082732608929,0.2244660449688599598304138221416589881711,24850242.72185834494500190672868233031447,770863870.65898179185624625671429192832,0.3366521307124439477332695384275922555251,508645410.511312525152236641912528609179,377645116.877305411342821146331888390072,0.2214053352555062768367297211737595847658,163880781.671256326298141644779338424069,415636485.964129858872479486039211711625,0.674673080349868199096769944548812686302,549620746.650779930448136505251567777334,40142322.38063011275214812713096859472444,0.6297331352205640517381620552470273815556,49546743.03446608220055939779429171014635,4977126.51428259562350588293542120199022,0.4235066086593249909413969880168716071874,4131378.10302716985898475412533616900505,377645116.877305411342821146331888390072,0.2214053352555062768367297211737595847658,163880781.671256326298141644779338424069,460755934.859042567248133496105601508338,0.6630387131511968674297094500713729718209,598778083.36640389743347565868268717721,1460056242.570291123093734592315934268477,0.2492091999853336485463262202180852372466,713164518.36328761325294471916896370156
2008,1073331512.973743793663488143801133011848,0.1413993211413408309403083336913972871477,297465960.696427437093412872643504870329,1008839464.368800230499937990697265329623,0.165236676930073045259794756861696584074,326726670.070502146759203864708786193198,154321049.585843285710399140075673904803,0.1044845163376381573933851600881300119834,31603354.04431928153741711792832353454662,325179511.890979753355058882913187081846,0.1047506818803126990331355008789386556582,66763040.18401126618019362165684927958787,105137199.33715431527466001358925955439,0.1155043543187140532793898938415647339616,23801856.47565924305718716446864495024766,49183850.24868897043573912648641435041345,0.1100636993730689385124692109766394013357,10610178.75525221979015170900196862994365,1163160513.954643516210337130772939234429,0.14594168231439108388808186801184383761,332717060.328096384720933248580705294427,395932647.432626989531631908165103932915,0.2619234707224003572224983333246133005727,203259944.24820979098010954083485058361,2213230.23987695455474552584507919417664,0.6861084177434642573812079687717850091032,2976291.16004857167644064492330723915109,149886943.874577260741613271135256508326,0.8813670793832174104255304672717046003087,258926619.202408282729823997538605230705,78091955.86760680204908597498152729831618,0.812917160006215605147404194636398609884,124425290.327122266711321950457144180872,74008218.24684741324727282199880840418667,0.9497923002391923087145505658034300206117,137773174.256743643168443306786961796959,152100174.114454215296358796980335702504,0.8781504668330435238272311651054920001228,261791004.251830536173716223113232790818,32791637.26664947873670337799565273264513,0.7623635612727440179442890294947606306171,48998332.75847117506110587664468944840982,35266071.81566795562602374058856584786771,0.6389609203022465469393999087602985514314,44165937.73745725891258264276445662815235,56613958.67716115852867736568555532273788,0.3163370563488019512147795192277573359804,35101822.35092431417503168701468397322746,365159680.034567457196225912567489193511,0.1539435138730936582258695165649953058295,110179369.967819918281496004528958421051,105793505.910251509543094357211848103409,0.2545157778924833810912906927673214635695,52775188.2473325740953699236024967667755,595624853.704297559630724754049111200172,0.1848166619784305595362570405263850174391,215759538.615917857801792248859846662235,273449296.338154327271626964400914089295,0.1811968886933846873130231215043669230223,97114396.95526307262138935973112525572774,167115227.017738468103644053730013168709,0.2784050045260502150382436665106302998742,91190402.44712095928870244336122007317797,225953738.084029849042641369565008793571,0.6159394391794268973028798010345159792176,272780684.683306018144489103640075342964,70120430.12840924594251587210545716616379,0.9198969587664756560148107170509711824469,126426998.028140802112442442234336853592,273449296.338154327271626964400914089295,0.1811968886933846873130231215043669230223,97114396.95526307262138935973112525572774,463189395.230177563088801295400479128444,0.4760291651951272063468200575584975599022,432163655.831768231284883716008700376493,1143657675.251378764458715459194550835574,0.2212271687612835322841031248800649262071,495895973.074828975115642573650114661814
2009,1223021038.585630059566679496941122661197,0.1314932841076040537352257376141261624451,315205343.676781777261763341167634579276,1055395177.248082768555510596211094123827,0.1500800337138946770760437126183430376621,310451737.814433256267725659907868142594,195667266.980726675889006492234367626476,0.1508642322791008177536520023751222844775,57857616.34978647864442766158521771007499,371467160.258695386399140371021940906526,0.1226506893343330184598872167658368847943,89298978.41076044288873664315498238790185,129863268.425091521292051043743565009901,0.1675631270005413420552179858331430481841,42650178.86604524199431904560174446737488,65803998.55563515459695544849080261657551,0.1503606337646664973289799512252160764538,19392888.61706602127013854641292716062059,1251062444.228809444444517088445461750327,0.1309978178665075870420790210759972568091,321217442.409078235617016063634063444197,1059873583.654127435927322226621450528151,0.2760128340839426062803612878791874491943,573375874.726357467041091712329181680378,401083.8838282548719474960195674467098642,0.4317290092137269564637767479040864830578,339392.7136424614380914926217663733253914,43805082.07333863634717814728006842469308,0.825184398593157980579658176998133273062,70848649.79978326227182830574831728414012,3344088.51470570597464151033397084543469,0.3051115086858338175303032439122230975983,1999826.98812562115192158037288546616538,40862077.44246118524448413296566502596828,0.8843280719720343308662107293713313533484,70825545.03646876486666014236761545428867,44206165.95716689121912564329963587140293,0.8176804919157083814174942504500215606579,70847178.2701047839062850010999023621739,10687469.04633769749115854531482518357911,0.6834072279641482069692278205084791906755,14315631.44602415755348374010721637015487,31750744.59388475539833616742437507156449,0.7463275072326766182865395036801980632522,46445049.96844936993098231930415729897199,106364341.319826172734719278520301426191,0.3007316638301436504858352466654900874741,62694765.66112489986911052778251656179063,368040509.864964464691156469824050642395,0.2043367652975411805497444298547196948839,147400246.277158681366586088792429900682,186199772.226512142014104653481729995078,0.3187238805226307412764956431047578323985,116318775.354669270958042147104507877398,703042837.051525232329475114565282318806,0.2229572585278935941857747978994934699647,307227067.010294134045945311006803418025,206514128.818468240882855272932862608067,0.1938112582036611453665791198176976923257,78448535.76055496331988328676174129350629,293169410.89788238217178140706871923673,0.3316463106918999070976034361315067643464,190567964.922720719369754675214658158593,223345661.757457302274518924235305242984,0.4890542212219792142724889048911296917507,214087151.801237698168923019006231606181,22946096.79965648839624591669286115368897,0.7918602857493342201275633921226795509418,35613401.42647142589362960863448664422999,206514128.818468240882855272932862608067,0.1938112582036611453665791198176976923257,78448535.76055496331988328676174129350629,539461169.454996172842546247996885633401,0.3312019169457052231187881130448032937574,350194323.944882641529296884190261064482,1807122586.662819559475922984486368718338,0.1968416922173411174875486572840776746963,697205453.285660632880435138873072408713
